,fid,title,description,category,price,length,rating,actors,_merge
1551,175,CONFUSED CANDLES,A Stunning Epistle of a Cat And a Forensic Psychologist who must Confront a Pioneer in A Baloon,Family,2.99,122,PG-13,"RALPH CRUZ, CHRISTIAN AKROYD, JAMES PITT, ALBERT NOLTE, RIVER DEAN, GENE MCKELLEN",right_only
1552,807,SLEUTH ORIENT,A Fateful Character Study of a Husband And a Dog who must Find a Feminist in Ancient India,Games,0.99,87,NC-17,"RALPH CRUZ, CHRISTOPHER BERRY, MORGAN MCDORMAND, HARVEY HOPE, AL GARLAND, WILL WILSON, BURT TEMPLE",right_only
1553,807,SLEUTH ORIENT,A Fateful Character Study of a Husband And a Dog who must Find a Feminist in Ancient India,Games,0.99,87,NC-17,"RALPH CRUZ, CHRISTOPHER BERRY, MORGAN MCDORMAND, HARVEY HOPE, AL GARLAND, WILL WILSON, BURT TEMPLE",left_only
1554,941,VIDEOTAPE ARSENIC,A Lacklusture Display of a Girl And a Astronaut who must Succumb a Student in Australia,Games,4.99,145,NC-17,"RALPH CRUZ, CHRISTOPHER BERRY, SUSAN DAVIS, IAN TANDY, RUSSELL CLOSE",left_only
1555,622,NEWSIES STORY,A Action-Packed Character Study of a Dog And a Lumberjack who must Outrace a Moose in The Gulf of Mexico,Documentary,0.99,159,G,"RALPH CRUZ, JIM MOSTEL, SYLVESTER DERN, DAN STREEP, NICK DEGENERES, MICHAEL BENING, JEFF SILVERSTONE, JOHN SUVARI",left_only
1556,207,DANGEROUS UPTOWN,A Unbelieveable Story of a Mad Scientist And a Woman who must Overcome a Dog in California,Foreign,4.99,121,PG,"RALPH CRUZ, MARY TANDY, ANNE CRONYN, DARYL WAHLBERG, ALBERT JOHANSSON, CATE HARRIS, KIRSTEN AKROYD, SPENCER PECK",right_only
1557,941,VIDEOTAPE ARSENIC,A Lacklusture Display of a Girl And a Astronaut who must Succumb a Student in Australia,Games,4.99,145,NC-17,"RALPH CRUZ, RUSSELL CLOSE, IAN TANDY, SUSAN DAVIS, CHRISTOPHER BERRY",right_only
1558,979,WITCHES PANIC,A Awe-Inspiring Drama of a Secret Agent And a Hunter who must Fight a Moose in Nigeria,Drama,4.99,100,NC-17,"RALPH CRUZ, SPENCER DEPP, WALTER TORN, REESE WEST",right_only
1559,979,WITCHES PANIC,A Awe-Inspiring Drama of a Secret Agent And a Hunter who must Fight a Moose in Nigeria,Drama,4.99,100,NC-17,"RALPH CRUZ, SPENCER DEPP, WALTER TORN, REESE WEST",left_only
1560,197,CRUSADE HONEY,A Fast-Paced Reflection of a Explorer And a Butler who must Battle a Madman in An Abandoned Amusement Park,Sports,2.99,112,R,"RAY JOHANSSON, ALBERT JOHANSSON, LISA MONROE, TIM HACKMAN, FAY KILMER, SEAN GUINESS, MEG HAWKE, MATTHEW LEIGH, RENEE TRACY",right_only
1561,557,MANCHURIAN CURTAIN,A Stunning Tale of a Mad Cow And a Boy who must Battle a Boy in Berlin,Family,2.99,177,PG,"RAY JOHANSSON, ALBERT NOLTE",left_only
1562,471,ISLAND EXORCIST,A Fanciful Panorama of a Technical Writer And a Boy who must Find a Dentist in An Abandoned Fun House,Classics,2.99,84,NC-17,"RAY JOHANSSON, ANGELA HUDSON, DARYL CRAWFORD",left_only
1563,860,SUICIDES SILENCE,A Emotional Character Study of a Car And a Girl who must Face a Composer in A U-Boat,Sci-Fi,4.99,93,G,"RAY JOHANSSON, JULIANNE DENCH, FRANCES TOMEI",right_only
1564,860,SUICIDES SILENCE,A Emotional Character Study of a Car And a Girl who must Face a Composer in A U-Boat,Sci-Fi,4.99,93,G,"RAY JOHANSSON, JULIANNE DENCH, FRANCES TOMEI",left_only
1565,37,ARIZONA BANG,A Brilliant Panorama of a Mad Scientist And a Mad Cow who must Meet a Pioneer in A Monastery,Classics,2.99,121,PG,"RAY JOHANSSON, KARL BERRY, RUSSELL BACALL, GRETA KEITEL",right_only
1566,852,STRANGELOVE DESIRE,A Awe-Inspiring Panorama of a Lumberjack And a Waitress who must Defeat a Crocodile in An Abandoned Amusement Park,Children,0.99,103,NC-17,"RAY JOHANSSON, MICHAEL BENING, ALAN DREYFUSS, JUDE CRUISE, CUBA ALLEN, WALTER TORN, GROUCHO SINATRA, ANGELA HUDSON, ED GUINESS",right_only
1567,543,MADIGAN DORADO,A Astounding Character Study of a A Shark And a A Shark who must Discover a Crocodile in The Outback,Travel,4.99,116,R,"RAY JOHANSSON, MILLA KEITEL, MINNIE ZELLWEGER, KIRSTEN AKROYD, JON CHASE, GENE MCKELLEN",left_only
1568,921,UNCUT SUICIDES,A Intrepid Yarn of a Explorer And a Pastry Chef who must Pursue a Mad Cow in A U-Boat,Music,2.99,172,PG-13,"RAY JOHANSSON, MORGAN HOPKINS, JANE JACKMAN, RUSSELL TEMPLE, HARVEY HOPE, ALAN DREYFUSS, MATTHEW CARREY",left_only
1569,66,BENEATH RUSH,A Astounding Panorama of a Man And a Monkey who must Discover a Man in The First Manned Space Station,Children,0.99,53,NC-17,"REESE KILMER, ANGELINA ASTAIRE, GENE WILLIS, CHRIS BRIDGES, SUSAN DAVIS, JANE JACKMAN, VIVIEN BASINGER",left_only
1570,778,SECRETS PARADISE,A Fateful Saga of a Cat And a Frisbee who must Kill a Girl in A Manhattan Penthouse,Family,4.99,109,G,"REESE KILMER, GENE WILLIS, RENEE TRACY, WHOOPI HURT, KENNETH HOFFMAN, WILLIAM HACKMAN",left_only
1571,18,ALTER VICTORY,A Thoughtful Drama of a Composer And a Feminist who must Meet a Secret Agent in The Canadian Rockies,Animation,0.99,57,PG-13,"REESE KILMER, JADA RYDER, ANGELA WITHERSPOON, OPRAH KILMER",left_only
1572,975,WILLOW TRACY,A Brilliant Panorama of a Boat And a Astronaut who must Challenge a Teacher in A Manhattan Penthouse,Family,2.99,137,R,"REESE KILMER, JAMES PITT",left_only
1573,198,CRYSTAL BREAKING,A Fast-Paced Character Study of a Feminist And a Explorer who must Face a Pastry Chef in Ancient Japan,Foreign,2.99,184,NC-17,"REESE KILMER, JAYNE NEESON, PENELOPE CRONYN, LIZA BERGMAN, FAY WOOD",left_only
1574,117,CANDLES GRAPES,A Fanciful Character Study of a Monkey And a Explorer who must Build a Astronaut in An Abandoned Fun House,Games,4.99,135,NC-17,"REESE KILMER, JOHN SUVARI, MILLA KEITEL, ANGELA HUDSON, CHARLIZE DENCH, SANDRA KILMER, ALBERT JOHANSSON",right_only
1575,767,SCALAWAG DUCK,A Fateful Reflection of a Car And a Teacher who must Confront a Waitress in A Monastery,Music,4.99,183,NC-17,"REESE KILMER, JUDE CRUISE, CHRISTIAN NEESON, GROUCHO SINATRA, CHRIS DEPP",left_only
1576,484,JERK PAYCHECK,A Touching Character Study of a Pastry Chef And a Database Administrator who must Reach a A Shark in Ancient Japan,Classics,2.99,172,NC-17,"REESE KILMER, JULIA BARRYMORE, MILLA KEITEL, RITA REYNOLDS, CHRIS DEPP, BELA WALKEN, BURT DUKAKIS, DAN TORN",right_only
1577,407,HAWK CHILL,A Action-Packed Drama of a Mad Scientist And a Composer who must Outgun a Car in Australia,Documentary,0.99,47,PG-13,"REESE KILMER, PARKER GOLDBERG, ANNE CRONYN, CARMEN HUNT, CAMERON ZELLWEGER, CATE MCQUEEN, IAN TANDY",left_only
1578,537,LOVER TRUMAN,A Emotional Yarn of a Robot And a Boy who must Outgun a Technical Writer in A U-Boat,Classics,2.99,75,G,"REESE KILMER, THORA TEMPLE, LISA MONROE, MENA HOPPER, MILLA KEITEL, CHRISTIAN NEESON, VIVIEN BERGEN",right_only
1579,810,SLUMS DUCK,A Amazing Character Study of a Teacher And a Database Administrator who must Defeat a Waitress in A Jet Boat,Family,0.99,147,PG,"REESE KILMER, WALTER TORN, RUSSELL TEMPLE",right_only
1580,810,SLUMS DUCK,A Amazing Character Study of a Teacher And a Database Administrator who must Defeat a Waitress in A Jet Boat,Family,0.99,147,PG,"REESE KILMER, WALTER TORN, RUSSELL TEMPLE",left_only
1581,995,YENTL IDAHO,A Amazing Display of a Robot And a Astronaut who must Fight a Womanizer in Berlin,Horror,4.99,86,R,REESE WEST,right_only
1582,995,YENTL IDAHO,A Amazing Display of a Robot And a Astronaut who must Fight a Womanizer in Berlin,Horror,4.99,86,R,REESE WEST,left_only
1583,967,WEEKEND PERSONAL,A Fast-Paced Documentary of a Car And a Butler who must Find a Frisbee in A Jet Boat,Sci-Fi,2.99,134,R,"REESE WEST, HUMPHREY GARLAND, VIVIEN BASINGER, FRED COSTNER, GRETA MALDEN, SYLVESTER DERN, SPENCER DEPP, JIM MOSTEL, ED CHASE, JULIA MCQUEEN",right_only
1584,243,DOORS PRESIDENT,A Awe-Inspiring Display of a Squirrel And a Woman who must Overcome a Boy in The Gulf of Mexico,Animation,4.99,49,NC-17,"REESE WEST, KIM ALLEN, ED MANSFIELD, GENE HOPKINS, SYLVESTER DERN, CHRISTIAN AKROYD, NATALIE HOPKINS, KARL BERRY, LUCILLE TRACY",right_only
1585,598,MOSQUITO ARMAGEDDON,A Thoughtful Character Study of a Waitress And a Feminist who must Build a Teacher in Ancient Japan,Sports,0.99,57,G,"REESE WEST, NICK STALLONE, KIRK JOVOVICH, GOLDIE BRODY",right_only
1586,110,CABIN FLASH,A Stunning Epistle of a Boat And a Man who must Challenge a A Shark in A Baloon Factory,Children,0.99,53,NC-17,"RENEE BALL, BEN WILLIS, ALEC WAYNE, UMA WOOD",right_only
1587,664,PATRIOT ROMAN,A Taut Saga of a Robot And a Database Administrator who must Challenge a Astronaut in California,Action,2.99,65,PG,"RENEE BALL, CARMEN HUNT, ALBERT NOLTE, KIM ALLEN",right_only
1588,73,BINGO TALENTED,A Touching Tale of a Girl And a Crocodile who must Discover a Waitress in Nigeria,Sci-Fi,2.99,150,PG-13,"RENEE BALL, CARY MCCONAUGHEY, CAMERON WRAY, GOLDIE BRODY, JON CHASE",right_only
1589,222,DESERT POSEIDON,A Brilliant Documentary of a Butler And a Frisbee who must Build a Astronaut in New Orleans,Horror,4.99,64,R,"RENEE BALL, HENRY BERRY, GOLDIE BRODY, LIZA BERGMAN, BURT POSEY",right_only
1590,354,GHOST GROUNDHOG,A Brilliant Panorama of a Madman And a Composer who must Succumb a Car in Ancient India,Children,4.99,85,G,"RENEE BALL, KENNETH TORN, DAN HARRIS, RUSSELL TEMPLE, KEVIN GARLAND",right_only
1591,51,BALLOON HOMEWARD,A Insightful Panorama of a Forensic Psychologist And a Mad Cow who must Build a Mad Scientist in The First Manned Space Station,Music,2.99,75,NC-17,"RENEE BALL, PARKER GOLDBERG, RICHARD PENN, MENA TEMPLE, GARY PENN, ROCK DUKAKIS",right_only
1592,224,DESPERATE TRAINSPOTTING,A Epic Yarn of a Forensic Psychologist And a Teacher who must Face a Lumberjack in California,Travel,4.99,81,G,"RENEE BALL, RENEE TRACY, CARY MCCONAUGHEY, MORGAN WILLIAMS",right_only
1593,625,NONE SPIKING,A Boring Reflection of a Secret Agent And a Astronaut who must Face a Composer in A Manhattan Penthouse,Sci-Fi,0.99,83,NC-17,"RENEE BALL, WOODY HOFFMAN, SUSAN DAVIS, KIM ALLEN, OLYMPIA PFEIFFER, MATTHEW CARREY",right_only
1594,710,RAGE GAMES,A Fast-Paced Saga of a Astronaut And a Secret Agent who must Escape a Hunter in An Abandoned Amusement Park,Family,4.99,120,R,"RENEE TRACY, CHRIS BRIDGES, SCARLETT DAMON, JADA RYDER, ALBERT NOLTE, GROUCHO WILLIAMS, KEVIN GARLAND",right_only
1595,246,DOUBTFIRE LABYRINTH,A Intrepid Panorama of a Butler And a Composer who must Meet a Mad Cow in The Sahara Desert,Foreign,4.99,154,R,"RENEE TRACY, HARRISON BALE, JULIANNE DENCH, SCARLETT BENING, KENNETH HOFFMAN",right_only
1596,459,INFORMER DOUBLE,A Action-Packed Display of a Woman And a Dentist who must Redeem a Forensic Psychologist in The Canadian Rockies,Foreign,4.99,74,NC-17,"RENEE TRACY, KEVIN GARLAND, IAN TANDY",left_only
1597,594,MONTEZUMA COMMAND,A Thrilling Reflection of a Waitress And a Butler who must Battle a Butler in A Jet Boat,Action,0.99,126,NC-17,"RICHARD PENN, CUBA OLIVIER",right_only
1598,882,TENENBAUMS COMMAND,A Taut Display of a Pioneer And a Man who must Reach a Girl in The Gulf of Mexico,Drama,0.99,99,PG-13,"RICHARD PENN, LAURENCE BULLOCK, MICHAEL BOLGER, CUBA BIRCH, SCARLETT BENING",right_only
1599,727,RESURRECTION SILVERADO,A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention,Family,0.99,117,PG,"RICHARD PENN, MENA TEMPLE, KENNETH HOFFMAN, KEVIN GARLAND, MAE HOFFMAN",right_only
1600,397,HANKY OCTOBER,A Boring Epistle of a Database Administrator And a Explorer who must Pursue a Madman in Soviet Georgia,Sci-Fi,2.99,107,NC-17,"RICHARD PENN, OLYMPIA PFEIFFER, LISA MONROE",left_only
1601,280,EMPIRE MALKOVICH,A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House,Children,0.99,177,G,"RICHARD PENN, SIDNEY CROWE, ELLEN PRESLEY, RALPH CRUZ, RAY JOHANSSON, DAN TORN, HELEN VOIGHT, FRED COSTNER, CUBA OLIVIER",right_only
1602,90,BOULEVARD MOB,A Fateful Epistle of a Moose And a Monkey who must Confront a Lumberjack in Ancient China,New,0.99,63,R,"RIP CRAWFORD, AUDREY OLIVIER, KIRSTEN AKROYD, MORGAN MCDORMAND, DAN STREEP, EWAN GOODING, ANGELA WITHERSPOON, HARVEY HOPE",left_only
1603,715,RANGE MOONWALKER,A Insightful Documentary of a Hunter And a Dentist who must Confront a Crocodile in A Baloon,Family,4.99,147,PG,"RIP CRAWFORD, BURT DUKAKIS, PENELOPE MONROE, RUSSELL CLOSE",left_only
1604,390,GUYS FALCON,A Boring Story of a Woman And a Feminist who must Redeem a Squirrel in A U-Boat,Sci-Fi,4.99,84,R,"RIP CRAWFORD, BURT DUKAKIS, RICHARD PENN, MORGAN WILLIAMS, RUSSELL CLOSE",right_only
1605,390,GUYS FALCON,A Boring Story of a Woman And a Feminist who must Redeem a Squirrel in A U-Boat,Sci-Fi,4.99,84,R,"RIP CRAWFORD, BURT DUKAKIS, RICHARD PENN, MORGAN WILLIAMS, RUSSELL CLOSE",left_only
1606,821,SORORITY QUEEN,A Fast-Paced Display of a Squirrel And a Composer who must Fight a Forensic Psychologist in A Jet Boat,Foreign,0.99,184,NC-17,"RIP CRAWFORD, CATE HARRIS, RIVER DEAN, BEN HARRIS",left_only
1607,186,CRAFT OUTFIELD,A Lacklusture Display of a Explorer And a Hunter who must Succumb a Database Administrator in A Baloon Factory,Drama,0.99,64,NC-17,"RIP CRAWFORD, HENRY BERRY, SCARLETT DAMON, LIZA BERGMAN, JADA RYDER, MARY KEITEL",left_only
1608,544,MADISON TRAP,A Awe-Inspiring Reflection of a Monkey And a Dentist who must Overcome a Pioneer in A U-Boat,Documentary,2.99,147,R,"RIP CRAWFORD, JODIE DEGENERES, WALTER TORN, GREGORY GOODING, THORA TEMPLE",left_only
1609,904,TRAIN BUNCH,A Thrilling Character Study of a Robot And a Squirrel who must Face a Dog in Ancient India,Horror,4.99,71,R,"RIP CRAWFORD, JULIA MCQUEEN, PENELOPE CRONYN, ADAM HOPPER",left_only
1610,682,PITTSBURGH HUNCHBACK,A Thrilling Epistle of a Boy And a Boat who must Find a Student in Soviet Georgia,Family,4.99,134,PG-13,"RIP CRAWFORD, JULIA MCQUEEN, PENELOPE MONROE, AUDREY BAILEY, JOHN SUVARI",left_only
1611,93,BRANNIGAN SUNRISE,A Amazing Epistle of a Moose And a Crocodile who must Outrace a Dog in Berlin,New,4.99,121,PG,"RIP CRAWFORD, KENNETH HOFFMAN",left_only
1612,327,FOOL MOCKINGBIRD,A Lacklusture Tale of a Crocodile And a Composer who must Defeat a Madman in A U-Boat,Action,4.99,158,PG,"RIP CRAWFORD, NATALIE HOPKINS",left_only
1613,906,TRAMP OTHERS,A Brilliant Display of a Composer And a Cat who must Succumb a A Shark in Ancient India,Comedy,0.99,171,PG,"RIP CRAWFORD, RENEE BALL, SIDNEY CROWE, JADA RYDER, RIVER DEAN, BELA WALKEN",right_only
1614,906,TRAMP OTHERS,A Brilliant Display of a Composer And a Cat who must Succumb a A Shark in Ancient India,Comedy,0.99,171,PG,"RIP CRAWFORD, SIDNEY CROWE, JADA RYDER, RIVER DEAN, RENEE BALL, BELA WALKEN",left_only
1615,758,SAINTS BRIDE,A Fateful Tale of a Technical Writer And a Composer who must Pursue a Explorer in The Gulf of Mexico,Drama,2.99,125,G,"RIP CRAWFORD, SUSAN DAVIS, MORGAN WILLIAMS, MENA HOPPER, GROUCHO WILLIAMS, JON CHASE, REESE WEST, MARY KEITEL, GRACE MOSTEL, FRED COSTNER",right_only
1616,885,TEXAS WATCH,A Awe-Inspiring Yarn of a Student And a Teacher who must Fight a Teacher in An Abandoned Amusement Park,Horror,0.99,179,NC-17,"RIP CRAWFORD, SYLVESTER DERN, LIZA BERGMAN, LUCILLE DEE, IAN TANDY, JAYNE SILVERSTONE",right_only
1617,885,TEXAS WATCH,A Awe-Inspiring Yarn of a Student And a Teacher who must Fight a Teacher in An Abandoned Amusement Park,Horror,0.99,179,NC-17,"RIP CRAWFORD, SYLVESTER DERN, LIZA BERGMAN, LUCILLE DEE, IAN TANDY, JAYNE SILVERSTONE",left_only
1618,103,BUCKET BROTHERHOOD,A Amazing Display of a Girl And a Womanizer who must Succumb a Lumberjack in A Baloon Factory,Travel,4.99,133,PG,"RIP CRAWFORD, TIM HACKMAN, GARY PHOENIX, CHARLIZE DENCH, KIRSTEN AKROYD, BURT TEMPLE",left_only
1619,529,LONELY ELEPHANT,A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia,Comedy,2.99,67,G,"RIP CRAWFORD, VAL BOLGER, KENNETH PALTROW, BEN WILLIS, JAMES PITT, CHARLIZE DENCH, SEAN GUINESS, WALTER TORN, EWAN GOODING, GROUCHO WILLIAMS, ALAN DREYFUSS, ROCK DUKAKIS",left_only
1620,380,GREEK EVERYONE,A Stunning Display of a Butler And a Teacher who must Confront a A Shark in The First Manned Space Station,Foreign,2.99,176,PG,"RIP WINSLET, CATE HARRIS, BURT DUKAKIS, SISSY SOBIESKI",right_only
1621,607,MUPPET MILE,A Lacklusture Story of a Madman And a Teacher who must Kill a Frisbee in The Gulf of Mexico,Foreign,4.99,50,PG,"RIP WINSLET, MAE HOFFMAN, CHRIS BRIDGES, PENELOPE CRONYN, HARRISON BALE, CATE HARRIS, BEN HARRIS, AL GARLAND",right_only
1622,607,MUPPET MILE,A Lacklusture Story of a Madman And a Teacher who must Kill a Frisbee in The Gulf of Mexico,Foreign,4.99,50,PG,"RIP WINSLET, MAE HOFFMAN, CHRIS BRIDGES, PENELOPE CRONYN, HARRISON BALE, CATE HARRIS, BEN HARRIS, AL GARLAND",left_only
1623,378,GREATEST NORTH,A Astounding Character Study of a Secret Agent And a Robot who must Build a A Shark in Berlin,Music,2.99,93,NC-17,"RIP WINSLET, MATTHEW LEIGH, WARREN NOLTE, CUBA BIRCH, HELEN VOIGHT, GREGORY GOODING",right_only
1624,834,SPOILERS HELLFIGHTERS,A Fanciful Story of a Technical Writer And a Squirrel who must Defeat a Dog in The Gulf of Mexico,Documentary,0.99,151,G,"RIP WINSLET, MICHELLE MCCONAUGHEY, MILLA KEITEL, DARYL CRAWFORD, HUMPHREY WILLIS, GREGORY GOODING, BURT TEMPLE",left_only
1625,654,PANKY SUBMARINE,A Touching Documentary of a Dentist And a Sumo Wrestler who must Overcome a Boy in The Gulf of Mexico,Games,4.99,93,G,"RIP WINSLET, MICHELLE MCCONAUGHEY, SPENCER PECK, GROUCHO DUNST, RUSSELL BACALL, LIZA BERGMAN, SALMA NOLTE, JULIA ZELLWEGER",left_only
1626,435,HOTEL HAPPINESS,A Thrilling Yarn of a Pastry Chef And a A Shark who must Challenge a Mad Scientist in The Outback,Foreign,4.99,181,PG-13,"RIP WINSLET, SANDRA KILMER, RENEE BALL, SUSAN DAVIS",right_only
1627,215,DAWN POND,A Thoughtful Documentary of a Dentist And a Forensic Psychologist who must Defeat a Waitress in Berlin,Games,4.99,57,PG,"RIP WINSLET, SCARLETT DAMON, MATTHEW LEIGH, VIVIEN BASINGER, GROUCHO WILLIAMS, MERYL ALLEN",left_only
1628,325,FLOATS GARDEN,A Action-Packed Epistle of a Robot And a Car who must Chase a Boat in Ancient Japan,Animation,2.99,145,PG-13,"RIP WINSLET, SEAN WILLIAMS, ELLEN PRESLEY, JIM MOSTEL, CAMERON ZELLWEGER",left_only
1629,331,FORWARD TEMPLE,A Astounding Display of a Forensic Psychologist And a Mad Scientist who must Challenge a Girl in New Orleans,Games,2.99,90,NC-17,"RIP WINSLET, SEAN WILLIAMS, GREG CHAPLIN",left_only
1630,269,EARRING INSTINCT,A Stunning Character Study of a Dentist And a Mad Cow who must Find a Teacher in Nigeria,Family,0.99,98,R,"RITA REYNOLDS, HARVEY HOPE, LUCILLE TRACY, FRED COSTNER, MAE HOFFMAN",right_only
1631,35,ARACHNOPHOBIA ROLLERCOASTER,A Action-Packed Reflection of a Pastry Chef And a Composer who must Discover a Mad Scientist in The First Manned Space Station,Horror,2.99,147,PG-13,"RITA REYNOLDS, HUMPHREY GARLAND, GRACE MOSTEL, JUDY DEAN, EWAN GOODING, DARYL WAHLBERG, MORGAN HOPKINS, CUBA ALLEN",right_only
1632,814,SNATCH SLIPPER,A Insightful Panorama of a Woman And a Feminist who must Defeat a Forensic Psychologist in Berlin,Comedy,4.99,110,PG,"RITA REYNOLDS, SCARLETT BENING, CATE MCQUEEN",right_only
1633,141,CHICAGO NORTH,A Fateful Yarn of a Mad Cow And a Waitress who must Battle a Student in California,Games,4.99,185,PG-13,"RIVER DEAN, BURT TEMPLE, CUBA ALLEN, LIZA BERGMAN, KEVIN GARLAND, MAE HOFFMAN, MERYL GIBSON, JAYNE SILVERSTONE",right_only
1634,603,MOVIE SHAKESPEARE,A Insightful Display of a Database Administrator And a Student who must Build a Hunter in Berlin,Family,4.99,53,PG,"RIVER DEAN, CAMERON ZELLWEGER, RUSSELL BACALL, MORGAN WILLIAMS, GINA DEGENERES, FAY KILMER, CAMERON STREEP, HELEN VOIGHT",right_only
1635,660,PARTY KNOCK,A Fateful Display of a Technical Writer And a Butler who must Battle a Sumo Wrestler in An Abandoned Mine Shaft,Comedy,2.99,107,PG,"RIVER DEAN, CHRIS DEPP",right_only
1636,660,PARTY KNOCK,A Fateful Display of a Technical Writer And a Butler who must Battle a Sumo Wrestler in An Abandoned Mine Shaft,Comedy,2.99,107,PG,"RIVER DEAN, CHRIS DEPP",left_only
1637,687,POCUS PULP,A Intrepid Yarn of a Frisbee And a Dog who must Build a Astronaut in A Baloon Factory,Documentary,0.99,138,NC-17,"RIVER DEAN, JOHNNY LOLLOBRIGIDA, TOM MIRANDA, RALPH CRUZ, GROUCHO DUNST",right_only
1638,878,TEEN APOLLO,A Awe-Inspiring Drama of a Dog And a Man who must Escape a Robot in A Shark Tank,Travel,4.99,74,G,"RIVER DEAN, MILLA PECK, NICK STALLONE, CARMEN HUNT, GREG CHAPLIN",right_only
1639,958,WARDROBE PHANTOM,A Action-Packed Display of a Mad Cow And a Astronaut who must Kill a Car in Ancient India,Drama,2.99,178,G,"RIVER DEAN, WALTER TORN, ANGELINA ASTAIRE, KIRK JOVOVICH, NICK WAHLBERG, GREGORY GOODING, WARREN NOLTE, THORA TEMPLE",right_only
1640,774,SEARCHERS WAIT,A Fast-Paced Tale of a Car And a Mad Scientist who must Kill a Womanizer in Ancient Japan,Comedy,2.99,182,NC-17,"ROCK DUKAKIS, CATE MCQUEEN, GINA DEGENERES, SUSAN DAVIS",right_only
1641,925,UNITED PILOT,A Fast-Paced Reflection of a Cat And a Mad Cow who must Fight a Car in The Sahara Desert,Documentary,0.99,164,R,"ROCK DUKAKIS, RAY JOHANSSON, VAL BOLGER, REESE KILMER, SEAN GUINESS, MENA HOPPER",right_only
1642,773,SEABISCUIT PUNK,A Insightful Saga of a Man And a Forensic Psychologist who must Discover a Mad Cow in A MySQL Convention,Sports,2.99,112,NC-17,"ROCK DUKAKIS, SEAN WILLIAMS, ADAM GRANT",right_only
1643,829,SPINAL ROCKY,A Lacklusture Epistle of a Sumo Wrestler And a Squirrel who must Defeat a Explorer in California,Family,2.99,138,PG-13,"RUSSELL BACALL, CATE HARRIS, CAMERON STREEP, PARKER GOLDBERG, NATALIE HOPKINS, MARY TANDY, CHRISTOPHER BERRY, CHRIS BRIDGES",right_only
1644,565,MATRIX SNOWMAN,A Action-Packed Saga of a Womanizer And a Woman who must Overcome a Student in California,Foreign,4.99,56,PG-13,"RUSSELL BACALL, GARY PENN, SANDRA PECK",right_only
1645,443,HURRICANE AFFAIR,A Lacklusture Epistle of a Database Administrator And a Woman who must Meet a Hunter in An Abandoned Mine Shaft,Comedy,2.99,49,PG,"RUSSELL BACALL, KIRSTEN AKROYD, FAY WINSLET",right_only
