,fid,title,description,category,price,length,rating,actors,_merge
1531,25,ANGELS LIFE,A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin,New,2.99,74,G,"Penelope Guiness, Jennifer Davis, Grace Mostel, Julia Barrymore, Christopher Berry, Ed Mansfield, Nick Degeneres, Laurence Bullock, Renee Ball",left_only
1532,635,OKLAHOMA JUMANJI,A Thoughtful Drama of a Dentist And a Womanizer who must Meet a Husband in The Sahara Desert,New,0.99,58,PG,"Penelope Guiness, Jennifer Davis, Karl Berry, Cuba Olivier, Rip Crawford, Christian Akroyd, Cary Mcconaughey, Richard Penn, Bela Walken",left_only
1533,832,SPLASH GUMP,A Taut Saga of a Crocodile And a Boat who must Conquer a Hunter in A Shark Tank,Family,0.99,175,PG,"Penelope Guiness, Jennifer Davis, Uma Wood, Cameron Streep, Christian Neeson, Ray Johansson, Gene Willis, Morgan Williams, Humphrey Willis, Al Garland",left_only
1534,140,CHEAPER CLYDE,A Emotional Character Study of a Pioneer And a Girl who must Discover a Dog in Ancient Japan,Sci-Fi,0.99,87,G,"Penelope Guiness, Lucille Tracy",left_only
1535,499,KING EVOLUTION,A Action-Packed Tale of a Boy And a Lumberjack who must Chase a Madman in A Baloon,Family,4.99,184,NC-17,"Penelope Guiness, Lucille Tracy, Burt Dukakis, Cuba Allen, Renee Ball, Mary Keitel",right_only
1536,499,KING EVOLUTION,A Action-Packed Tale of a Boy And a Lumberjack who must Chase a Madman in A Baloon,Family,4.99,184,NC-17,"Penelope Guiness, Lucille Tracy, Burt Dukakis, Cuba Allen, Renee Ball, Mary Keitel",left_only
1537,361,GLEAMING JAWBREAKER,A Amazing Display of a Composer And a Forensic Psychologist who must Discover a Car in The Canadian Rockies,Sports,2.99,89,NC-17,"Penelope Guiness, Mary Tandy, Albert Nolte, River Dean, Ian Tandy, Nick Degeneres, John Suvari, Jayne Silverstone",left_only
1538,970,WESTWARD SEABISCUIT,A Lacklusture Tale of a Butler And a Husband who must Face a Boy in Ancient China,Classics,0.99,52,NC-17,"Penelope Guiness, Vivien Bergen, Penelope Pinkett, Charlize Dench, Kevin Garland, Lucille Dee",left_only
1539,898,TOURIST PELICAN,A Boring Story of a Butler And a Astronaut who must Outrace a Pioneer in Australia,Sports,4.99,152,PG-13,"Penelope Monroe, Ben Harris, Olympia Pfeiffer",left_only
1540,149,CHRISTMAS MOONSHINE,A Action-Packed Epistle of a Feminist And a Astronaut who must Conquer a Boat in A Manhattan Penthouse,Children,0.99,150,NC-17,"Penelope Monroe, Emily Dee, Thora Temple",right_only
1541,149,CHRISTMAS MOONSHINE,A Action-Packed Epistle of a Feminist And a Astronaut who must Conquer a Boat in A Manhattan Penthouse,Children,0.99,150,NC-17,"Penelope Monroe, Emily Dee, Thora Temple",left_only
1542,746,ROUGE SQUAD,A Awe-Inspiring Drama of a Astronaut And a Frisbee who must Conquer a Mad Scientist in Australia,Games,0.99,118,NC-17,"Penelope Monroe, Ewan Gooding, Jon Chase, Reese West",left_only
1543,994,WYOMING STORM,A Awe-Inspiring Panorama of a Robot And a Boat who must Overcome a Feminist in A U-Boat,New,4.99,100,PG-13,"Penelope Monroe, Harrison Bale, Woody Hoffman, Julia Zellweger, Sidney Crowe, Bette Nicholson",right_only
1544,63,BEDAZZLED MARRIED,A Astounding Character Study of a Madman And a Robot who must Meet a Mad Scientist in An Abandoned Fun House,Family,0.99,73,PG,"Penelope Monroe, Jayne Nolte, Reese West, Laurence Bullock, Dan Harris, Lucille Tracy, Gary Phoenix",right_only
1545,641,ORANGE GRAPES,A Astounding Documentary of a Butler And a Womanizer who must Face a Dog in A U-Boat,Foreign,0.99,76,PG-13,"Penelope Monroe, Kevin Garland, Kim Allen, Cuba Allen, Meg Hawke",right_only
1546,911,TRIP NEWTON,A Fanciful Character Study of a Lumberjack And a Car who must Discover a Cat in An Abandoned Amusement Park,Action,4.99,64,PG-13,"Penelope Monroe, Woody Jolie, Matthew Carrey, Kevin Garland",right_only
1547,129,CAUSE DATE,A Taut Tale of a Explorer And a Pastry Chef who must Conquer a Hunter in A MySQL Convention,Documentary,2.99,179,R,"Penelope Pinkett, Dustin Tautou, Jayne Neeson, William Hackman, Jayne Silverstone, Reese West",left_only
1548,658,PARIS WEEKEND,A Intrepid Story of a Squirrel And a Crocodile who must Defeat a Monkey in The Outback,Horror,2.99,121,PG-13,"Penelope Pinkett, Henry Berry, Angela Hudson, Liza Bergman, Geoffrey Heston, Jayne Silverstone",left_only
1549,546,MADRE GABLES,A Intrepid Panorama of a Sumo Wrestler And a Forensic Psychologist who must Discover a Moose in The First Manned Space Station,Games,2.99,98,PG-13,"Penelope Pinkett, Matthew Carrey, Tom Miranda, Daryl Wahlberg",right_only
1550,184,CORE SUIT,A Unbelieveable Tale of a Car And a Explorer who must Confront a Boat in A Manhattan Penthouse,Classics,2.99,92,PG-13,"Penelope Pinkett, Penelope Cronyn, Angela Witherspoon, Mena Hopper",left_only
1551,175,CONFUSED CANDLES,A Stunning Epistle of a Cat And a Forensic Psychologist who must Confront a Pioneer in A Baloon,Family,2.99,122,PG-13,"Ralph Cruz, Christian Akroyd, James Pitt, Albert Nolte, River Dean, Gene Mckellen",right_only
1552,807,SLEUTH ORIENT,A Fateful Character Study of a Husband And a Dog who must Find a Feminist in Ancient India,Games,0.99,87,NC-17,"Ralph Cruz, Christopher Berry, Morgan Mcdormand, Harvey Hope, Al Garland, Will Wilson, Burt Temple",right_only
1553,807,SLEUTH ORIENT,A Fateful Character Study of a Husband And a Dog who must Find a Feminist in Ancient India,Games,0.99,87,NC-17,"Ralph Cruz, Christopher Berry, Morgan Mcdormand, Harvey Hope, Al Garland, Will Wilson, Burt Temple",left_only
1554,941,VIDEOTAPE ARSENIC,A Lacklusture Display of a Girl And a Astronaut who must Succumb a Student in Australia,Games,4.99,145,NC-17,"Ralph Cruz, Christopher Berry, Susan Davis, Ian Tandy, Russell Close",left_only
1555,622,NEWSIES STORY,A Action-Packed Character Study of a Dog And a Lumberjack who must Outrace a Moose in The Gulf of Mexico,Documentary,0.99,159,G,"Ralph Cruz, Jim Mostel, Sylvester Dern, Dan Streep, Nick Degeneres, Michael Bening, Jeff Silverstone, John Suvari",left_only
1556,207,DANGEROUS UPTOWN,A Unbelieveable Story of a Mad Scientist And a Woman who must Overcome a Dog in California,Foreign,4.99,121,PG,"Ralph Cruz, Mary Tandy, Anne Cronyn, Daryl Wahlberg, Albert Johansson, Cate Harris, Kirsten Akroyd, Spencer Peck",right_only
1557,941,VIDEOTAPE ARSENIC,A Lacklusture Display of a Girl And a Astronaut who must Succumb a Student in Australia,Games,4.99,145,NC-17,"Ralph Cruz, Russell Close, Ian Tandy, Susan Davis, Christopher Berry",right_only
1558,979,WITCHES PANIC,A Awe-Inspiring Drama of a Secret Agent And a Hunter who must Fight a Moose in Nigeria,Drama,4.99,100,NC-17,"Ralph Cruz, Spencer Depp, Walter Torn, Reese West",right_only
1559,979,WITCHES PANIC,A Awe-Inspiring Drama of a Secret Agent And a Hunter who must Fight a Moose in Nigeria,Drama,4.99,100,NC-17,"Ralph Cruz, Spencer Depp, Walter Torn, Reese West",left_only
1560,197,CRUSADE HONEY,A Fast-Paced Reflection of a Explorer And a Butler who must Battle a Madman in An Abandoned Amusement Park,Sports,2.99,112,R,"Ray Johansson, Albert Johansson, Lisa Monroe, Tim Hackman, Fay Kilmer, Sean Guiness, Meg Hawke, Matthew Leigh, Renee Tracy",right_only
1561,557,MANCHURIAN CURTAIN,A Stunning Tale of a Mad Cow And a Boy who must Battle a Boy in Berlin,Family,2.99,177,PG,"Ray Johansson, Albert Nolte",left_only
1562,471,ISLAND EXORCIST,A Fanciful Panorama of a Technical Writer And a Boy who must Find a Dentist in An Abandoned Fun House,Classics,2.99,84,NC-17,"Ray Johansson, Angela Hudson, Daryl Crawford",left_only
1563,860,SUICIDES SILENCE,A Emotional Character Study of a Car And a Girl who must Face a Composer in A U-Boat,Sci-Fi,4.99,93,G,"Ray Johansson, Julianne Dench, Frances Tomei",right_only
1564,860,SUICIDES SILENCE,A Emotional Character Study of a Car And a Girl who must Face a Composer in A U-Boat,Sci-Fi,4.99,93,G,"Ray Johansson, Julianne Dench, Frances Tomei",left_only
1565,37,ARIZONA BANG,A Brilliant Panorama of a Mad Scientist And a Mad Cow who must Meet a Pioneer in A Monastery,Classics,2.99,121,PG,"Ray Johansson, Karl Berry, Russell Bacall, Greta Keitel",right_only
1566,852,STRANGELOVE DESIRE,A Awe-Inspiring Panorama of a Lumberjack And a Waitress who must Defeat a Crocodile in An Abandoned Amusement Park,Children,0.99,103,NC-17,"Ray Johansson, Michael Bening, Alan Dreyfuss, Jude Cruise, Cuba Allen, Walter Torn, Groucho Sinatra, Angela Hudson, Ed Guiness",right_only
1567,543,MADIGAN DORADO,A Astounding Character Study of a A Shark And a A Shark who must Discover a Crocodile in The Outback,Travel,4.99,116,R,"Ray Johansson, Milla Keitel, Minnie Zellweger, Kirsten Akroyd, Jon Chase, Gene Mckellen",left_only
1568,921,UNCUT SUICIDES,A Intrepid Yarn of a Explorer And a Pastry Chef who must Pursue a Mad Cow in A U-Boat,Music,2.99,172,PG-13,"Ray Johansson, Morgan Hopkins, Jane Jackman, Russell Temple, Harvey Hope, Alan Dreyfuss, Matthew Carrey",left_only
1569,66,BENEATH RUSH,A Astounding Panorama of a Man And a Monkey who must Discover a Man in The First Manned Space Station,Children,0.99,53,NC-17,"Reese Kilmer, Angelina Astaire, Gene Willis, Chris Bridges, Susan Davis, Jane Jackman, Vivien Basinger",left_only
1570,778,SECRETS PARADISE,A Fateful Saga of a Cat And a Frisbee who must Kill a Girl in A Manhattan Penthouse,Family,4.99,109,G,"Reese Kilmer, Gene Willis, Renee Tracy, Whoopi Hurt, Kenneth Hoffman, William Hackman",left_only
1571,18,ALTER VICTORY,A Thoughtful Drama of a Composer And a Feminist who must Meet a Secret Agent in The Canadian Rockies,Animation,0.99,57,PG-13,"Reese Kilmer, Jada Ryder, Angela Witherspoon, Oprah Kilmer",left_only
1572,975,WILLOW TRACY,A Brilliant Panorama of a Boat And a Astronaut who must Challenge a Teacher in A Manhattan Penthouse,Family,2.99,137,R,"Reese Kilmer, James Pitt",left_only
1573,198,CRYSTAL BREAKING,A Fast-Paced Character Study of a Feminist And a Explorer who must Face a Pastry Chef in Ancient Japan,Foreign,2.99,184,NC-17,"Reese Kilmer, Jayne Neeson, Penelope Cronyn, Liza Bergman, Fay Wood",left_only
1574,117,CANDLES GRAPES,A Fanciful Character Study of a Monkey And a Explorer who must Build a Astronaut in An Abandoned Fun House,Games,4.99,135,NC-17,"Reese Kilmer, John Suvari, Milla Keitel, Angela Hudson, Charlize Dench, Sandra Kilmer, Albert Johansson",right_only
1575,767,SCALAWAG DUCK,A Fateful Reflection of a Car And a Teacher who must Confront a Waitress in A Monastery,Music,4.99,183,NC-17,"Reese Kilmer, Jude Cruise, Christian Neeson, Groucho Sinatra, Chris Depp",left_only
1576,484,JERK PAYCHECK,A Touching Character Study of a Pastry Chef And a Database Administrator who must Reach a A Shark in Ancient Japan,Classics,2.99,172,NC-17,"Reese Kilmer, Julia Barrymore, Milla Keitel, Rita Reynolds, Chris Depp, Bela Walken, Burt Dukakis, Dan Torn",right_only
1577,407,HAWK CHILL,A Action-Packed Drama of a Mad Scientist And a Composer who must Outgun a Car in Australia,Documentary,0.99,47,PG-13,"Reese Kilmer, Parker Goldberg, Anne Cronyn, Carmen Hunt, Cameron Zellweger, Cate Mcqueen, Ian Tandy",left_only
1578,537,LOVER TRUMAN,A Emotional Yarn of a Robot And a Boy who must Outgun a Technical Writer in A U-Boat,Classics,2.99,75,G,"Reese Kilmer, Thora Temple, Lisa Monroe, Mena Hopper, Milla Keitel, Christian Neeson, Vivien Bergen",right_only
1579,810,SLUMS DUCK,A Amazing Character Study of a Teacher And a Database Administrator who must Defeat a Waitress in A Jet Boat,Family,0.99,147,PG,"Reese Kilmer, Walter Torn, Russell Temple",right_only
1580,810,SLUMS DUCK,A Amazing Character Study of a Teacher And a Database Administrator who must Defeat a Waitress in A Jet Boat,Family,0.99,147,PG,"Reese Kilmer, Walter Torn, Russell Temple",left_only
1581,995,YENTL IDAHO,A Amazing Display of a Robot And a Astronaut who must Fight a Womanizer in Berlin,Horror,4.99,86,R,Reese West,right_only
1582,995,YENTL IDAHO,A Amazing Display of a Robot And a Astronaut who must Fight a Womanizer in Berlin,Horror,4.99,86,R,Reese West,left_only
1583,967,WEEKEND PERSONAL,A Fast-Paced Documentary of a Car And a Butler who must Find a Frisbee in A Jet Boat,Sci-Fi,2.99,134,R,"Reese West, Humphrey Garland, Vivien Basinger, Fred Costner, Greta Malden, Sylvester Dern, Spencer Depp, Jim Mostel, Ed Chase, Julia Mcqueen",right_only
1584,243,DOORS PRESIDENT,A Awe-Inspiring Display of a Squirrel And a Woman who must Overcome a Boy in The Gulf of Mexico,Animation,4.99,49,NC-17,"Reese West, Kim Allen, Ed Mansfield, Gene Hopkins, Sylvester Dern, Christian Akroyd, Natalie Hopkins, Karl Berry, Lucille Tracy",right_only
1585,598,MOSQUITO ARMAGEDDON,A Thoughtful Character Study of a Waitress And a Feminist who must Build a Teacher in Ancient Japan,Sports,0.99,57,G,"Reese West, Nick Stallone, Kirk Jovovich, Goldie Brody",right_only
1586,110,CABIN FLASH,A Stunning Epistle of a Boat And a Man who must Challenge a A Shark in A Baloon Factory,Children,0.99,53,NC-17,"Renee Ball, Ben Willis, Alec Wayne, Uma Wood",right_only
1587,664,PATRIOT ROMAN,A Taut Saga of a Robot And a Database Administrator who must Challenge a Astronaut in California,Action,2.99,65,PG,"Renee Ball, Carmen Hunt, Albert Nolte, Kim Allen",right_only
1588,73,BINGO TALENTED,A Touching Tale of a Girl And a Crocodile who must Discover a Waitress in Nigeria,Sci-Fi,2.99,150,PG-13,"Renee Ball, Cary Mcconaughey, Cameron Wray, Goldie Brody, Jon Chase",right_only
1589,222,DESERT POSEIDON,A Brilliant Documentary of a Butler And a Frisbee who must Build a Astronaut in New Orleans,Horror,4.99,64,R,"Renee Ball, Henry Berry, Goldie Brody, Liza Bergman, Burt Posey",right_only
1590,354,GHOST GROUNDHOG,A Brilliant Panorama of a Madman And a Composer who must Succumb a Car in Ancient India,Children,4.99,85,G,"Renee Ball, Kenneth Torn, Dan Harris, Russell Temple, Kevin Garland",right_only
1591,51,BALLOON HOMEWARD,A Insightful Panorama of a Forensic Psychologist And a Mad Cow who must Build a Mad Scientist in The First Manned Space Station,Music,2.99,75,NC-17,"Renee Ball, Parker Goldberg, Richard Penn, Mena Temple, Gary Penn, Rock Dukakis",right_only
1592,224,DESPERATE TRAINSPOTTING,A Epic Yarn of a Forensic Psychologist And a Teacher who must Face a Lumberjack in California,Travel,4.99,81,G,"Renee Ball, Renee Tracy, Cary Mcconaughey, Morgan Williams",right_only
1593,625,NONE SPIKING,A Boring Reflection of a Secret Agent And a Astronaut who must Face a Composer in A Manhattan Penthouse,Sci-Fi,0.99,83,NC-17,"Renee Ball, Woody Hoffman, Susan Davis, Kim Allen, Olympia Pfeiffer, Matthew Carrey",right_only
1594,710,RAGE GAMES,A Fast-Paced Saga of a Astronaut And a Secret Agent who must Escape a Hunter in An Abandoned Amusement Park,Family,4.99,120,R,"Renee Tracy, Chris Bridges, Scarlett Damon, Jada Ryder, Albert Nolte, Groucho Williams, Kevin Garland",right_only
1595,246,DOUBTFIRE LABYRINTH,A Intrepid Panorama of a Butler And a Composer who must Meet a Mad Cow in The Sahara Desert,Foreign,4.99,154,R,"Renee Tracy, Harrison Bale, Julianne Dench, Scarlett Bening, Kenneth Hoffman",right_only
1596,459,INFORMER DOUBLE,A Action-Packed Display of a Woman And a Dentist who must Redeem a Forensic Psychologist in The Canadian Rockies,Foreign,4.99,74,NC-17,"Renee Tracy, Kevin Garland, Ian Tandy",left_only
1597,594,MONTEZUMA COMMAND,A Thrilling Reflection of a Waitress And a Butler who must Battle a Butler in A Jet Boat,Action,0.99,126,NC-17,"Richard Penn, Cuba Olivier",right_only
1598,882,TENENBAUMS COMMAND,A Taut Display of a Pioneer And a Man who must Reach a Girl in The Gulf of Mexico,Drama,0.99,99,PG-13,"Richard Penn, Laurence Bullock, Michael Bolger, Cuba Birch, Scarlett Bening",right_only
1599,727,RESURRECTION SILVERADO,A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention,Family,0.99,117,PG,"Richard Penn, Mena Temple, Kenneth Hoffman, Kevin Garland, Mae Hoffman",right_only
1600,397,HANKY OCTOBER,A Boring Epistle of a Database Administrator And a Explorer who must Pursue a Madman in Soviet Georgia,Sci-Fi,2.99,107,NC-17,"Richard Penn, Olympia Pfeiffer, Lisa Monroe",left_only
1601,280,EMPIRE MALKOVICH,A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House,Children,0.99,177,G,"Richard Penn, Sidney Crowe, Ellen Presley, Ralph Cruz, Ray Johansson, Dan Torn, Helen Voight, Fred Costner, Cuba Olivier",right_only
1602,90,BOULEVARD MOB,A Fateful Epistle of a Moose And a Monkey who must Confront a Lumberjack in Ancient China,New,0.99,63,R,"Rip Crawford, Audrey Olivier, Kirsten Akroyd, Morgan Mcdormand, Dan Streep, Ewan Gooding, Angela Witherspoon, Harvey Hope",left_only
1603,715,RANGE MOONWALKER,A Insightful Documentary of a Hunter And a Dentist who must Confront a Crocodile in A Baloon,Family,4.99,147,PG,"Rip Crawford, Burt Dukakis, Penelope Monroe, Russell Close",left_only
1604,390,GUYS FALCON,A Boring Story of a Woman And a Feminist who must Redeem a Squirrel in A U-Boat,Sci-Fi,4.99,84,R,"Rip Crawford, Burt Dukakis, Richard Penn, Morgan Williams, Russell Close",right_only
1605,390,GUYS FALCON,A Boring Story of a Woman And a Feminist who must Redeem a Squirrel in A U-Boat,Sci-Fi,4.99,84,R,"Rip Crawford, Burt Dukakis, Richard Penn, Morgan Williams, Russell Close",left_only
1606,821,SORORITY QUEEN,A Fast-Paced Display of a Squirrel And a Composer who must Fight a Forensic Psychologist in A Jet Boat,Foreign,0.99,184,NC-17,"Rip Crawford, Cate Harris, River Dean, Ben Harris",left_only
1607,186,CRAFT OUTFIELD,A Lacklusture Display of a Explorer And a Hunter who must Succumb a Database Administrator in A Baloon Factory,Drama,0.99,64,NC-17,"Rip Crawford, Henry Berry, Scarlett Damon, Liza Bergman, Jada Ryder, Mary Keitel",left_only
1608,544,MADISON TRAP,A Awe-Inspiring Reflection of a Monkey And a Dentist who must Overcome a Pioneer in A U-Boat,Documentary,2.99,147,R,"Rip Crawford, Jodie Degeneres, Walter Torn, Gregory Gooding, Thora Temple",left_only
1609,904,TRAIN BUNCH,A Thrilling Character Study of a Robot And a Squirrel who must Face a Dog in Ancient India,Horror,4.99,71,R,"Rip Crawford, Julia Mcqueen, Penelope Cronyn, Adam Hopper",left_only
1610,682,PITTSBURGH HUNCHBACK,A Thrilling Epistle of a Boy And a Boat who must Find a Student in Soviet Georgia,Family,4.99,134,PG-13,"Rip Crawford, Julia Mcqueen, Penelope Monroe, Audrey Bailey, John Suvari",left_only
1611,93,BRANNIGAN SUNRISE,A Amazing Epistle of a Moose And a Crocodile who must Outrace a Dog in Berlin,New,4.99,121,PG,"Rip Crawford, Kenneth Hoffman",left_only
1612,327,FOOL MOCKINGBIRD,A Lacklusture Tale of a Crocodile And a Composer who must Defeat a Madman in A U-Boat,Action,4.99,158,PG,"Rip Crawford, Natalie Hopkins",left_only
1613,906,TRAMP OTHERS,A Brilliant Display of a Composer And a Cat who must Succumb a A Shark in Ancient India,Comedy,0.99,171,PG,"Rip Crawford, Renee Ball, Sidney Crowe, Jada Ryder, River Dean, Bela Walken",right_only
1614,906,TRAMP OTHERS,A Brilliant Display of a Composer And a Cat who must Succumb a A Shark in Ancient India,Comedy,0.99,171,PG,"Rip Crawford, Sidney Crowe, Jada Ryder, River Dean, Renee Ball, Bela Walken",left_only
1615,758,SAINTS BRIDE,A Fateful Tale of a Technical Writer And a Composer who must Pursue a Explorer in The Gulf of Mexico,Drama,2.99,125,G,"Rip Crawford, Susan Davis, Morgan Williams, Mena Hopper, Groucho Williams, Jon Chase, Reese West, Mary Keitel, Grace Mostel, Fred Costner",right_only
